DATE,target,population,income,gdp,unemployed_rate,mortgage_rate,emratio,permit,labor_percent,monthly_supply,house_st,msp_us,ppi_cement,ppi_concrete,all_const_emp,home_ow_rate,p_saving_rate,new_private_house,new_private_hw_under,uni_michi_sentiment
2012-08-11,16364.4975,585.3483870967742,63.53225806451613,673.6774193548387,144.59306451612903,58.49677419354839,784.0,3.5985714285714283,4.567741935483871,250092.39130434784,189.03225806451613,200.7,869.0322580645161,13815.467741935485,315106.1612903226,6.861290322580645,65.3554347826087,75.59032258064516,500.16129032258067,8.003225806451612
2012-08-12,16365.594000000001,585.4032258064516,63.535483870967745,672.6451612903226,144.58187096774193,58.50645161290323,787.0,3.6028571428571428,4.564516129032258,250123.91304347827,189.03548387096774,200.7,871.9354838709678,13820.164516129033,315113.67741935485,6.87741935483871,65.35434782608696,75.71935483870968,500.6774193548387,7.993548387096774
2012-08-13,16366.6905,585.458064516129,63.538709677419355,671.6129032258065,144.57067741935484,58.516129032258064,790.0,3.607142857142857,4.561290322580645,250155.4347826087,189.03870967741935,200.7,874.8387096774194,13824.86129032258,315121.1935483871,6.893548387096774,65.35326086956522,75.84838709677419,501.19354838709677,7.983870967741935
2012-08-14,16367.787,585.5129032258064,63.541935483870965,670.5806451612904,144.55948387096774,58.5258064516129,793.0,3.6114285714285717,4.558064516129032,250186.95652173914,189.04193548387096,200.7,877.741935483871,13829.55806451613,315128.70967741933,6.909677419354839,65.35217391304349,75.9774193548387,501.7096774193548,7.974193548387096
2012-08-15,16368.8835,585.5677419354838,63.54516129032258,669.5483870967741,144.54829032258064,58.535483870967745,796.0,3.6157142857142857,4.554838709677419,250218.47826086957,189.04516129032257,200.7,880.6451612903226,13834.254838709678,315136.22580645164,6.925806451612903,65.35108695652174,76.10645161290323,502.2258064516129,7.9645161290322575
2012-08-16,16369.98,585.6225806451613,63.54838709677419,668.516129032258,144.53709677419354,58.54516129032258,799.0,3.62,4.551612903225807,250250.0,189.04838709677418,200.7,883.5483870967741,13838.951612903225,315143.7419354839,6.941935483870968,65.35,76.23548387096774,502.741935483871,7.954838709677419
2012-08-17,16371.076500000001,585.6774193548387,63.55161290322581,667.483870967742,144.52590322580647,58.55483870967742,802.0,3.625714285714286,4.548387096774193,250281.52173913043,189.05161290322582,200.7,886.4516129032259,13843.648387096775,315151.2580645161,6.958064516129032,65.34891304347826,76.36451612903225,503.258064516129,7.945161290322581
2012-08-18,16372.173,585.7322580645161,63.55483870967742,666.4516129032259,144.51470967741938,58.564516129032256,805.0,3.6314285714285717,4.54516129032258,250313.04347826086,189.05483870967743,200.7,889.3548387096774,13848.345161290323,315158.77419354836,6.974193548387097,65.34782608695652,76.49354838709677,503.7741935483871,7.935483870967742
2012-08-19,16373.2695,585.7870967741935,63.558064516129036,665.4193548387096,144.50351612903228,58.5741935483871,808.0,3.6371428571428575,4.541935483870968,250344.5652173913,189.05806451612904,200.7,892.258064516129,13853.04193548387,315166.29032258067,6.990322580645161,65.34673913043478,76.62258064516129,504.2903225806452,7.925806451612903
2012-08-20,16374.366,585.841935483871,63.561290322580646,664.3870967741935,144.49232258064518,58.58387096774194,811.0,3.642857142857143,4.538709677419354,250376.08695652173,189.06129032258065,200.7,895.1612903225806,13857.73870967742,315173.8064516129,7.006451612903226,65.34565217391304,76.7516129032258,504.80645161290323,7.916129032258064
2012-08-21,16375.462500000001,585.8967741935484,63.564516129032256,663.3548387096774,144.48112903225808,58.593548387096774,814.0,3.6485714285714286,4.535483870967742,250407.60869565216,189.06451612903226,200.7,898.0645161290322,13862.435483870968,315181.32258064515,7.02258064516129,65.3445652173913,76.88064516129032,505.3225806451613,7.906451612903226
2012-08-22,16376.559000000001,585.9516129032257,63.56774193548387,662.3225806451613,144.46993548387098,58.60322580645161,817.0,3.6542857142857144,4.532258064516129,250439.13043478262,189.06774193548387,200.7,900.9677419354839,13867.132258064516,315188.8387096774,7.038709677419355,65.34347826086956,77.00967741935483,505.83870967741933,7.896774193548387
2012-08-23,16377.6555,586.0064516129032,63.57096774193548,661.2903225806451,144.45874193548389,58.612903225806456,820.0,3.66,4.529032258064516,250470.65217391305,189.07096774193548,200.7,903.8709677419355,13871.829032258065,315196.3548387097,7.054838709677419,65.34239130434783,77.13870967741936,506.35483870967744,7.887096774193548
2012-08-24,16378.752,586.0612903225806,63.5741935483871,660.258064516129,144.4475483870968,58.62258064516129,823.0,3.65,4.525806451612903,250502.1739130435,189.0741935483871,200.7,906.7741935483871,13876.525806451613,315203.87096774194,7.070967741935484,65.34130434782608,77.26774193548387,506.8709677419355,7.877419354838709
2012-08-25,16379.8485,586.1161290322581,63.57741935483871,659.2258064516129,144.4363548387097,58.63225806451613,826.0,3.64,4.52258064516129,250533.69565217392,189.0774193548387,200.7,909.6774193548388,13881.222580645162,315211.3870967742,7.087096774193548,65.34021739130435,77.39677419354838,507.38709677419354,7.8677419354838705
2012-08-26,16380.945000000002,586.1709677419354,63.58064516129032,658.1935483870968,144.4251612903226,58.64193548387097,829.0,3.63,4.519354838709678,250565.21739130435,189.0806451612903,200.7,912.5806451612904,13885.91935483871,315218.9032258064,7.103225806451613,65.3391304347826,77.5258064516129,507.9032258064516,7.858064516129032
2012-08-27,16382.041500000001,586.2258064516129,63.58387096774194,657.1612903225806,144.4139677419355,58.65161290322581,832.0,3.62,4.516129032258064,250596.73913043478,189.08387096774194,200.7,915.483870967742,13890.616129032258,315226.4193548387,7.119354838709677,65.33804347826087,77.65483870967742,508.4193548387097,7.848387096774194
2012-08-28,16383.138,586.2806451612903,63.58709677419355,656.1290322580645,144.4027741935484,58.66129032258065,835.0,3.61,4.512903225806451,250628.26086956522,189.08709677419355,200.7,918.3870967741935,13895.312903225808,315233.93548387097,7.135483870967742,65.33695652173913,77.78387096774193,508.93548387096774,7.838709677419355
2012-08-29,16384.234500000002,586.3354838709678,63.590322580645164,655.0967741935484,144.3915806451613,58.670967741935485,838.0,3.6,4.509677419354839,250659.78260869565,189.09032258064516,200.7,921.2903225806451,13900.009677419355,315241.4516129032,7.151612903225806,65.3358695652174,77.91290322580645,509.4516129032258,7.829032258064516
2012-08-30,16385.331000000002,586.3903225806451,63.593548387096774,654.0645161290323,144.3803870967742,58.68064516129032,841.0,3.59,4.506451612903226,250691.30434782608,189.09354838709677,200.7,924.1935483870968,13904.706451612903,315248.96774193546,7.167741935483871,65.33478260869565,78.04193548387096,509.96774193548384,7.819354838709677
2012-08-31,16386.4275,586.4451612903226,63.59677419354839,653.0322580645161,144.3691935483871,58.690322580645166,844.0,3.584285714285714,4.503225806451613,250722.8260869565,189.09677419354838,200.7,927.0967741935484,13909.403225806453,315256.48387096776,7.183870967741935,65.33369565217392,78.17096774193548,510.48387096774195,7.809677419354839
2012-09-01,16387.524,586.5,63.6,652.0,144.358,58.7,847.0,3.5785714285714283,4.5,250754.34782608695,189.1,200.7,930.0,13914.1,315264.0,7.2,65.33260869565217,78.3,511.0,7.8
2012-09-02,16388.6205,586.3733333333333,63.60666666666667,654.6,144.345,58.70333333333333,849.2666666666667,3.5728571428571425,4.513333333333334,250785.86956521738,189.09,200.7,928.5666666666667,13918.603333333334,315271.36666666664,7.22,65.33152173913044,78.44333333333333,511.3,7.8
2012-09-03,16389.717,586.2466666666667,63.61333333333334,657.2,144.332,58.70666666666667,851.5333333333333,3.567142857142857,4.526666666666666,250817.39130434784,189.07999999999998,200.7,927.1333333333333,13923.106666666667,315278.73333333334,7.24,65.33043478260869,78.58666666666666,511.6,7.8
2012-09-04,16390.8135,586.12,63.620000000000005,659.8,144.31900000000002,58.71,853.8,3.5614285714285714,4.54,250848.91304347827,189.07,200.7,925.7,13927.61,315286.1,7.26,65.32934782608696,78.72999999999999,511.9,7.8
2012-09-05,16391.91,585.9933333333333,63.626666666666665,662.4,144.306,58.71333333333334,856.0666666666667,3.5557142857142856,4.553333333333334,250880.4347826087,189.06,200.7,924.2666666666667,13932.113333333335,315293.4666666667,7.28,65.32826086956521,78.87333333333333,512.2,7.8
2012-09-06,16393.0065,585.8666666666667,63.63333333333333,665.0,144.293,58.71666666666667,858.3333333333334,3.55,4.566666666666666,250911.95652173914,189.05,200.7,922.8333333333334,13936.616666666667,315300.8333333333,7.3,65.32717391304348,79.01666666666667,512.5,7.8
2012-09-07,16394.103000000003,585.74,63.64,667.6,144.28,58.72,860.6,3.55,4.58,250943.47826086957,189.04,200.7,921.4,13941.12,315308.2,7.32,65.32608695652173,79.16,512.8,7.8
2012-09-08,16395.199500000002,585.6133333333333,63.64666666666667,670.2,144.267,58.723333333333336,862.8666666666667,3.55,4.593333333333334,250975.0,189.03,200.7,919.9666666666667,13945.623333333333,315315.56666666665,7.34,65.325,79.30333333333333,513.1,7.8
2012-09-09,16396.296000000002,585.4866666666667,63.653333333333336,672.8,144.254,58.72666666666667,865.1333333333333,3.55,4.6066666666666665,251006.52173913043,189.02,200.7,918.5333333333333,13950.126666666667,315322.93333333335,7.36,65.32391304347826,79.44666666666666,513.4,7.8
2012-09-10,16397.3925,585.36,63.66,675.4,144.24099999999999,58.730000000000004,867.4,3.55,4.62,251038.04347826086,189.01,200.7,917.1,13954.630000000001,315330.3,7.38,65.32282608695652,79.59,513.7,7.8
2012-09-11,16398.489,585.2333333333333,63.666666666666664,678.0,144.228,58.733333333333334,869.6666666666666,3.55,4.633333333333334,251069.5652173913,189.0,200.7,915.6666666666666,13959.133333333333,315337.6666666667,7.4,65.32173913043478,79.73333333333333,514.0,7.8
2012-09-12,16399.5855,585.1066666666667,63.67333333333333,680.6,144.215,58.736666666666665,871.9333333333333,3.55,4.6466666666666665,251101.08695652173,188.99,200.7,914.2333333333333,13963.636666666667,315345.0333333333,7.42,65.32065217391305,79.87666666666667,514.3,7.8
2012-09-13,16400.682,584.98,63.68,683.2,144.202,58.74,874.2,3.55,4.66,251132.60869565216,188.98,200.7,912.8,13968.140000000001,315352.4,7.44,65.3195652173913,80.02,514.6,7.8
2012-09-14,16401.7785,584.8533333333334,63.68666666666667,685.8,144.189,58.74333333333333,876.4666666666667,3.5414285714285714,4.673333333333334,251164.13043478262,188.97,200.7,911.3666666666667,13972.643333333333,315359.76666666666,7.46,65.31847826086957,80.16333333333333,514.9,7.8
2012-09-15,16402.875,584.7266666666667,63.693333333333335,688.4,144.176,58.74666666666667,878.7333333333333,3.532857142857143,4.6866666666666665,251195.65217391305,188.96,200.7,909.9333333333333,13977.146666666667,315367.13333333336,7.48,65.31739130434782,80.30666666666666,515.2,7.8
2012-09-16,16403.9715,584.6,63.7,691.0,144.163,58.75,881.0,3.5242857142857145,4.7,251227.1739130435,188.95,200.7,908.5,13981.650000000001,315374.5,7.5,65.31630434782609,80.44999999999999,515.5,7.8
2012-09-17,16405.068000000003,584.4733333333334,63.70666666666666,693.6,144.15,58.75333333333333,883.2666666666667,3.5157142857142856,4.713333333333334,251258.69565217392,188.94,200.7,907.0666666666667,13986.153333333334,315381.86666666664,7.52,65.31521739130434,80.59333333333333,515.8,7.8
2012-09-18,16406.164500000003,584.3466666666667,63.71333333333333,696.2,144.137,58.75666666666667,885.5333333333333,3.507142857142857,4.726666666666667,251290.21739130435,188.93,200.7,905.6333333333333,13990.656666666668,315389.23333333334,7.54,65.31413043478261,80.73666666666666,516.1,7.8
2012-09-19,16407.261000000002,584.22,63.72,698.8,144.124,58.76,887.8,3.4985714285714287,4.74,251321.73913043478,188.92000000000002,200.7,904.2,13995.16,315396.6,7.56,65.31304347826087,80.88,516.4,7.8
2012-09-20,16408.357500000002,584.0933333333334,63.72666666666667,701.4,144.111,58.763333333333335,890.0666666666666,3.49,4.753333333333334,251353.26086956522,188.91,200.7,902.7666666666667,13999.663333333334,315403.9666666667,7.58,65.31195652173913,81.02333333333333,516.7,7.8
2012-09-21,16409.454,583.9666666666667,63.733333333333334,704.0,144.09799999999998,58.766666666666666,892.3333333333334,3.4771428571428573,4.766666666666667,251384.78260869565,188.9,200.7,901.3333333333334,14004.166666666668,315411.3333333333,7.6,65.31086956521739,81.16666666666666,517.0,7.8
2012-09-22,16410.5505,583.84,63.739999999999995,706.6,144.08499999999998,58.769999999999996,894.6,3.4642857142857144,4.78,251416.30434782608,188.89000000000001,200.7,899.9,14008.67,315418.7,7.62,65.30978260869566,81.31,517.3,7.8
2012-09-23,16411.647,583.7133333333334,63.74666666666666,709.2,144.072,58.77333333333333,896.8666666666667,3.4514285714285715,4.793333333333334,251447.8260869565,188.88,200.7,898.4666666666667,14013.173333333334,315426.06666666665,7.64,65.30869565217391,81.45333333333333,517.6,7.8
2012-09-24,16412.7435,583.5866666666667,63.75333333333333,711.8,144.059,58.776666666666664,899.1333333333333,3.4385714285714286,4.806666666666667,251479.34782608695,188.87,200.7,897.0333333333333,14017.676666666668,315433.43333333335,7.66,65.30760869565218,81.59666666666666,517.9,7.8
2012-09-25,16413.84,583.46,63.76,714.4,144.046,58.78,901.4,3.4257142857142857,4.82,251510.86956521738,188.86,200.7,895.6,14022.18,315440.8,7.68,65.30652173913043,81.74,518.2,7.8
2012-09-26,16414.9365,583.3333333333334,63.766666666666666,717.0,144.033,58.78333333333333,903.6666666666666,3.412857142857143,4.833333333333334,251542.39130434784,188.85000000000002,200.7,894.1666666666666,14026.683333333334,315448.1666666667,7.7,65.3054347826087,81.88333333333333,518.5,7.8
2012-09-27,16416.033000000003,583.2066666666667,63.77333333333333,719.6,144.01999999999998,58.78666666666666,905.9333333333333,3.4,4.846666666666667,251573.91304347827,188.84,200.7,892.7333333333333,14031.186666666666,315455.5333333333,7.72,65.30434782608695,82.02666666666666,518.8,7.8
2012-09-28,16417.129500000003,583.08,63.78,722.2,144.007,58.79,908.2,3.394285714285714,4.86,251605.4347826087,188.83,200.7,891.3,14035.69,315462.9,7.74,65.30326086956522,82.16999999999999,519.1,7.8
2012-09-29,16418.226000000002,582.9533333333334,63.78666666666666,724.8,143.994,58.79333333333333,910.4666666666667,3.3885714285714283,4.873333333333334,251636.95652173914,188.82000000000002,200.7,889.8666666666667,14040.193333333335,315470.26666666666,7.76,65.30217391304348,82.31333333333333,519.4,7.8
2012-09-30,16419.322500000002,582.8266666666667,63.79333333333333,727.4,143.981,58.79666666666667,912.7333333333333,3.3828571428571426,4.886666666666667,251668.47826086957,188.81,200.7,888.4333333333333,14044.696666666667,315477.63333333336,7.779999999999999,65.30108695652174,82.45666666666666,519.7,7.8
2012-10-01,16420.419,582.7,63.8,730.0,143.968,58.8,915.0,3.3771428571428572,4.9,251700.0,188.8,200.7,887.0,14049.2,315485.0,7.8,65.3,82.6,520.0,7.8
2012-10-02,16422.894760869567,582.9645161290323,63.79354838709677,728.0,143.96777419354837,58.79677419354839,912.3548387096774,3.3714285714285714,4.890322580645162,251772.8260869565,188.80967741935484,200.7,887.9677419354839,14055.054838709679,315491.67741935485,7.829032258064516,65.29891304347825,82.6032258064516,520.4516129032259,7.796774193548387
2012-10-03,16425.370521739133,583.2290322580645,63.78709677419354,726.0,143.96754838709677,58.79354838709677,909.7096774193549,3.3657142857142857,4.880645161290323,251845.65217391305,188.8193548387097,200.7,888.9354838709677,14060.909677419355,315498.3548387097,7.858064516129032,65.29782608695652,82.60645161290321,520.9032258064516,7.793548387096774
2012-10-04,16427.846282608698,583.4935483870968,63.78064516129032,724.0,143.96732258064515,58.79032258064516,907.0645161290323,3.36,4.870967741935484,251918.47826086957,188.82903225806453,200.7,889.9032258064516,14066.764516129033,315505.03225806454,7.887096774193548,65.29673913043479,82.60967741935484,521.3548387096774,7.790322580645161
2012-10-05,16430.322043478263,583.758064516129,63.774193548387096,722.0,143.96709677419355,58.78709677419354,904.4193548387096,3.3642857142857143,4.861290322580645,251991.30434782608,188.83870967741936,200.7,890.8709677419355,14072.619354838711,315511.70967741933,7.916129032258064,65.29565217391304,82.61290322580645,521.8064516129032,7.787096774193548
2012-10-06,16432.79780434783,584.0225806451613,63.76774193548387,720.0,143.96687096774193,58.78387096774193,901.7741935483871,3.3685714285714283,4.851612903225806,252064.13043478262,188.8483870967742,200.7,891.8387096774194,14078.474193548387,315518.3870967742,7.945161290322581,65.2945652173913,82.61612903225806,522.258064516129,7.783870967741936
2012-10-07,16435.273565217394,584.2870967741936,63.76129032258064,718.0,143.96664516129033,58.78064516129032,899.1290322580645,3.3728571428571428,4.841935483870968,252136.95652173914,188.85806451612905,200.7,892.8064516129032,14084.329032258065,315525.06451612903,7.974193548387096,65.29347826086956,82.61935483870967,522.7096774193549,7.780645161290322
2012-10-08,16437.74932608696,584.5516129032259,63.754838709677415,716.0,143.9664193548387,58.777419354838706,896.483870967742,3.3771428571428572,4.832258064516129,252209.78260869565,188.86774193548388,200.7,893.7741935483871,14090.183870967743,315531.7419354839,8.003225806451612,65.29239130434783,82.62258064516129,523.1612903225806,7.77741935483871
2012-10-09,16440.22508695652,584.8161290322581,63.748387096774195,714.0,143.96619354838708,58.774193548387096,893.8387096774194,3.3814285714285717,4.822580645161291,252282.60869565216,188.8774193548387,200.7,894.741935483871,14096.03870967742,315538.4193548387,8.032258064516128,65.29130434782608,82.6258064516129,523.6129032258065,7.774193548387097
2012-10-10,16442.700847826087,585.0806451612904,63.74193548387097,712.0,143.9659677419355,58.770967741935486,891.1935483870968,3.3857142857142857,4.812903225806452,252355.4347826087,188.88709677419357,200.7,895.7096774193549,14101.893548387097,315545.0967741936,8.061290322580644,65.29021739130434,82.62903225806451,524.0645161290323,7.7709677419354835
2012-10-11,16445.176608695652,585.3451612903226,63.73548387096774,710.0,143.96574193548386,58.76774193548387,888.5483870967741,3.39,4.803225806451613,252428.26086956522,188.8967741935484,200.7,896.6774193548387,14107.748387096775,315551.77419354836,8.09032258064516,65.2891304347826,82.63225806451612,524.516129032258,7.767741935483871
2012-10-12,16447.652369565218,585.6096774193549,63.729032258064514,708.0,143.96551612903227,58.76451612903226,885.9032258064516,3.3871428571428575,4.7935483870967746,252501.08695652173,188.90645161290323,200.7,897.6451612903226,14113.603225806452,315558.4516129032,8.119354838709677,65.28804347826087,82.63548387096773,524.9677419354839,7.764516129032258
2012-10-13,16450.128130434783,585.8741935483871,63.72258064516129,706.0,143.96529032258064,58.76129032258064,883.258064516129,3.3842857142857143,4.783870967741936,252573.91304347827,188.91612903225806,200.7,898.6129032258065,14119.45806451613,315565.12903225806,8.148387096774194,65.28695652173913,82.63870967741936,525.4193548387096,7.7612903225806456
2012-10-14,16452.60389130435,586.1387096774193,63.71612903225807,704.0,143.96506451612902,58.75806451612903,880.6129032258065,3.3814285714285717,4.774193548387097,252646.73913043478,188.9258064516129,200.7,899.5806451612904,14125.312903225808,315571.8064516129,8.17741935483871,65.28586956521738,82.64193548387097,525.8709677419355,7.758064516129032
2012-10-15,16455.079652173914,586.4032258064516,63.70967741935484,702.0,143.96483870967742,58.75483870967742,877.9677419354839,3.3785714285714286,4.764516129032258,252719.5652173913,188.93548387096774,200.7,900.5483870967741,14131.167741935484,315578.48387096776,8.206451612903225,65.28478260869565,82.64516129032258,526.3225806451613,7.754838709677419
2012-10-16,16457.55541304348,586.6677419354838,63.70322580645161,700.0,143.9646129032258,58.751612903225805,875.3225806451613,3.375714285714286,4.754838709677419,252792.39130434784,188.94516129032257,200.7,901.516129032258,14137.022580645162,315585.1612903226,8.235483870967741,65.28369565217392,82.64838709677419,526.7741935483871,7.751612903225807
2012-10-17,16460.031173913045,586.9322580645162,63.696774193548386,698.0,143.9643870967742,58.748387096774195,872.6774193548387,3.3728571428571428,4.745161290322581,252865.21739130435,188.95483870967743,200.7,902.483870967742,14142.87741935484,315591.8387096774,8.264516129032257,65.28260869565217,82.65161290322581,527.2258064516129,7.748387096774193
2012-10-18,16462.50693478261,587.1967741935484,63.69032258064516,696.0,143.96416129032258,58.74516129032258,870.0322580645161,3.37,4.735483870967742,252938.04347826086,188.96451612903226,200.7,903.4516129032259,14148.732258064518,315598.51612903224,8.293548387096774,65.28152173913043,82.65483870967742,527.6774193548387,7.745161290322581
2012-10-19,16464.982695652176,587.4612903225807,63.68387096774193,694.0,143.96393548387098,58.74193548387097,867.3870967741935,3.375714285714286,4.725806451612903,253010.86956521738,188.9741935483871,200.7,904.4193548387096,14154.587096774194,315605.1935483871,8.32258064516129,65.2804347826087,82.65806451612903,528.1290322580645,7.741935483870968
2012-10-20,16467.45845652174,587.7258064516129,63.67741935483871,692.0,143.96370967741936,58.73870967741936,864.741935483871,3.3814285714285717,4.716129032258064,253083.69565217392,188.98387096774195,200.7,905.3870967741935,14160.441935483872,315611.87096774194,8.351612903225806,65.27934782608696,82.66129032258064,528.5806451612904,7.7387096774193544
2012-10-21,16469.934217391306,587.9903225806452,63.670967741935485,690.0,143.96348387096774,58.73548387096774,862.0967741935484,3.3871428571428575,4.7064516129032254,253156.52173913043,188.99354838709678,200.7,906.3548387096774,14166.29677419355,315618.5483870968,8.380645161290323,65.27826086956522,82.66451612903226,529.0322580645161,7.735483870967742
2012-10-22,16472.409978260872,588.2548387096774,63.66451612903226,688.0,143.96325806451614,58.73225806451613,859.4516129032259,3.392857142857143,4.696774193548387,253229.34782608695,189.0032258064516,200.7,907.3225806451613,14172.151612903226,315625.22580645164,8.409677419354837,65.27717391304347,82.66774193548387,529.483870967742,7.732258064516129
2012-10-23,16474.885739130437,588.5193548387097,63.65806451612903,686.0,143.96303225806452,58.729032258064514,856.8064516129032,3.3985714285714286,4.687096774193548,253302.1739130435,189.01290322580644,200.7,908.2903225806451,14178.006451612904,315631.9032258064,8.438709677419354,65.27608695652174,82.67096774193548,529.9354838709677,7.7290322580645165
2012-10-24,16477.3615,588.7838709677419,63.651612903225804,684.0,143.96280645161292,58.725806451612904,854.1612903225806,3.4042857142857144,4.677419354838709,253375.0,189.0225806451613,200.7,909.258064516129,14183.861290322582,315638.5806451613,8.46774193548387,65.275,82.6741935483871,530.3870967741935,7.725806451612903
2012-10-25,16479.837260869564,589.0483870967741,63.645161290322584,682.0,143.9625806451613,58.722580645161294,851.516129032258,3.41,4.667741935483871,253447.8260869565,189.03225806451613,200.7,910.2258064516129,14189.716129032258,315645.2580645161,8.496774193548386,65.27391304347826,82.6774193548387,530.8387096774194,7.72258064516129
2012-10-26,16482.31302173913,589.3129032258064,63.63870967741936,680.0,143.96235483870967,58.71935483870968,848.8709677419355,3.4071428571428575,4.658064516129032,253520.65217391305,189.04193548387096,200.7,911.1935483870968,14195.570967741936,315651.93548387097,8.525806451612903,65.27282608695651,82.68064516129033,531.2903225806451,7.719354838709678
2012-10-27,16484.788782608695,589.5774193548388,63.63225806451613,678.0,143.96212903225808,58.71612903225807,846.2258064516129,3.4042857142857144,4.648387096774194,253593.47826086957,189.05161290322582,200.7,912.1612903225806,14201.425806451614,315658.6129032258,8.55483870967742,65.27173913043478,82.68387096774194,531.741935483871,7.716129032258064
2012-10-28,16487.26454347826,589.841935483871,63.6258064516129,676.0,143.96190322580645,58.71290322580646,843.5806451612904,3.4014285714285717,4.638709677419355,253666.30434782608,189.06129032258065,200.7,913.1290322580645,14207.28064516129,315665.29032258067,8.583870967741936,65.27065217391305,82.68709677419355,532.1935483870968,7.712903225806452
2012-10-29,16489.740304347826,590.1064516129032,63.619354838709675,674.0,143.96167741935486,58.70967741935484,840.9354838709678,3.3985714285714286,4.629032258064516,253739.13043478262,189.07096774193548,200.7,914.0967741935484,14213.135483870969,315671.96774193546,8.61290322580645,65.2695652173913,82.69032258064516,532.6451612903226,7.709677419354839
2012-10-30,16492.21606521739,590.3709677419355,63.612903225806456,672.0,143.96145161290323,58.70645161290323,838.2903225806451,3.395714285714286,4.619354838709677,253811.95652173914,189.0806451612903,200.7,915.0645161290323,14218.990322580647,315678.6451612903,8.641935483870967,65.26847826086956,82.69354838709678,533.0967741935484,7.706451612903226
2012-10-31,16494.691826086957,590.6354838709677,63.60645161290323,670.0,143.96122580645164,58.70322580645161,835.6451612903226,3.392857142857143,4.609677419354838,253884.78260869565,189.09032258064516,200.7,916.0322580645161,14224.845161290323,315685.32258064515,8.670967741935483,65.26739130434783,82.69677419354839,533.5483870967741,7.703225806451613
2012-11-01,16497.167586956522,590.9,63.6,668.0,143.961,58.7,833.0,3.39,4.6,253957.60869565216,189.1,200.7,917.0,14230.7,315692.0,8.7,65.2663043478261,82.7,534.0,7.7
2012-11-02,16499.643347826088,591.0266666666666,63.60333333333333,668.3,143.95793333333336,58.7,837.7666666666667,3.3914285714285715,4.596666666666667,254030.4347826087,189.07333333333332,200.7,917.8,14242.390000000001,315698.1666666667,8.773333333333333,65.26521739130435,82.37333333333333,534.5666666666667,7.706666666666667
2012-11-03,16502.119108695653,591.1533333333333,63.60666666666667,668.6,143.95486666666667,58.7,842.5333333333333,3.392857142857143,4.593333333333333,254103.26086956522,189.04666666666665,200.7,918.6,14254.08,315704.3333333333,8.846666666666666,65.2641304347826,82.04666666666667,535.1333333333333,7.713333333333334
2012-11-04,16504.59486956522,591.28,63.61,668.9,143.95180000000002,58.7,847.3,3.394285714285714,4.59,254176.08695652173,189.01999999999998,200.7,919.4,14265.77,315710.5,8.92,65.26304347826087,81.72,535.7,7.720000000000001
2012-11-05,16507.070630434784,591.4066666666666,63.61333333333334,669.2,143.94873333333334,58.7,852.0666666666667,3.395714285714286,4.586666666666666,254248.91304347827,188.99333333333334,200.7,920.2,14277.460000000001,315716.6666666667,8.993333333333332,65.26195652173914,81.39333333333333,536.2666666666667,7.726666666666667
2012-11-06,16509.54639130435,591.5333333333333,63.61666666666667,669.5,143.94566666666668,58.7,856.8333333333334,3.3971428571428572,4.583333333333333,254321.73913043478,188.96666666666667,200.7,921.0,14289.150000000001,315722.8333333333,9.066666666666666,65.26086956521739,81.06666666666666,536.8333333333334,7.733333333333333
2012-11-07,16512.022152173915,591.66,63.620000000000005,669.8,143.9426,58.7,861.6,3.3985714285714286,4.58,254394.5652173913,188.94,200.7,921.8,14300.84,315729.0,9.139999999999999,65.25978260869564,80.74000000000001,537.4,7.74
2012-11-08,16514.49791304348,591.7866666666666,63.623333333333335,670.1,143.93953333333334,58.7,866.3666666666667,3.4,4.576666666666666,254467.39130434784,188.91333333333333,200.7,922.6,14312.53,315735.1666666667,9.213333333333333,65.25869565217391,80.41333333333334,537.9666666666667,7.746666666666667
2012-11-09,16516.973673913042,591.9133333333333,63.626666666666665,670.4,143.9364666666667,58.7,871.1333333333333,3.3914285714285715,4.573333333333333,254540.21739130435,188.88666666666666,200.7,923.4,14324.220000000001,315741.3333333333,9.286666666666667,65.25760869565218,80.08666666666667,538.5333333333333,7.753333333333334
2012-11-10,16519.449434782608,592.04,63.63,670.7,143.9334,58.7,875.9,3.3828571428571426,4.569999999999999,254613.04347826086,188.86,200.7,924.2,14335.91,315747.5,9.36,65.25652173913043,79.76,539.1,7.76
2012-11-11,16521.925195652173,592.1666666666666,63.63333333333333,671.0,143.93033333333335,58.7,880.6666666666666,3.374285714285714,4.566666666666666,254685.86956521738,188.83333333333334,200.7,925.0,14347.6,315753.6666666667,9.433333333333334,65.25543478260869,79.43333333333334,539.6666666666666,7.766666666666667
2012-11-12,16524.40095652174,592.2933333333333,63.63666666666667,671.3,143.92726666666667,58.7,885.4333333333333,3.3657142857142857,4.5633333333333335,254758.69565217392,188.80666666666667,200.7,925.8,14359.29,315759.8333333333,9.506666666666666,65.25434782608696,79.10666666666667,540.2333333333333,7.773333333333333
2012-11-13,16526.876717391304,592.42,63.64,671.6,143.9242,58.7,890.2,3.357142857142857,4.56,254831.52173913043,188.78,200.7,926.6,14370.98,315766.0,9.58,65.25326086956522,78.78,540.8,7.78
2012-11-14,16529.35247826087,592.5466666666666,63.64333333333334,671.9,143.92113333333333,58.7,894.9666666666667,3.3485714285714283,4.556666666666667,254904.34782608695,188.75333333333333,200.7,927.4,14382.67,315772.1666666667,9.653333333333332,65.25217391304348,78.45333333333333,541.3666666666667,7.786666666666667
